Task_ID,Success,Latency_ms,Bytes,Attempts,Error
721,True,590.22,1048576,1,
726,True,581.83,1048576,1,
728,True,577.75,1048576,1,
723,True,591.31,1048576,1,
725,True,588.62,1048576,1,
727,True,586.24,1048576,1,
724,True,595.47,1048576,1,
731,True,645.70,1048576,1,
735,True,641.55,1048576,1,
734,True,646.44,1048576,1,
730,True,656.19,1048576,1,
729,True,661.78,1048576,1,
733,True,657.49,1048576,1,
736,True,657.42,1048576,1,
732,True,667.50,1048576,1,
744,True,616.78,1048576,1,
739,True,636.65,1048576,1,
738,True,642.29,1048576,1,
741,True,634.87,1048576,1,
737,True,649.55,1048576,1,
740,True,642.04,1048576,1,
743,True,633.43,1048576,1,
742,True,640.92,1048576,1,
745,True,576.34,1048576,1,
747,True,575.66,1048576,1,
748,True,582.56,1048576,1,
751,True,612.07,1048576,1,
746,True,626.05,1048576,1,
752,True,615.51,1048576,1,
749,True,624.12,1048576,1,
750,True,624.52,1048576,1,
758,True,532.13,1048576,1,
757,True,536.38,1048576,1,
756,True,540.27,1048576,1,
755,True,578.23,1048576,1,
753,True,593.82,1048576,1,
760,True,536.88,1048576,1,
754,True,593.60,1048576,1,
759,True,545.31,1048576,1,
767,True,832.12,1048576,1,
762,True,844.21,1048576,1,
768,True,833.62,1048576,1,
764,True,847.26,1048576,1,
761,True,856.92,1048576,1,
763,True,856.04,1048576,1,
765,True,854.58,1048576,1,
766,True,855.32,1048576,1,
