Task_ID,Success,Latency_ms,Bytes,Attempts,Error
790,True,49.18,1048576,1,
794,True,46.69,1048576,1,
788,True,56.62,1048576,1,
792,True,52.04,1048576,1,
793,True,52.10,1048576,1,
795,True,51.31,1048576,1,
789,True,60.89,1048576,1,
791,True,61.67,1048576,1,
802,True,30.22,1048576,1,
800,True,35.24,1048576,1,
801,True,34.28,1048576,1,
796,True,44.35,1048576,1,
804,True,42.84,1048576,1,
805,True,43.06,1048576,1,
807,True,41.40,1048576,1,
798,True,84.44,1048576,1,
799,True,84.61,1048576,1,
797,True,88.18,1048576,1,
806,True,49.63,1048576,1,
803,True,82.72,1048576,1,
809,True,53.40,1048576,1,
810,True,54.16,1048576,1,
814,True,47.38,1048576,1,
812,True,53.69,1048576,1,
813,True,54.16,1048576,1,
808,True,63.50,1048576,1,
815,True,74.23,1048576,1,
818,True,35.78,1048576,1,
821,True,32.05,1048576,1,
819,True,37.28,1048576,1,
816,True,43.20,1048576,1,
811,True,95.15,1048576,1,
822,True,17.05,1048576,1,
823,True,34.68,1048576,1,
828,True,26.32,1048576,1,
820,True,70.84,1048576,1,
827,True,33.57,1048576,1,
817,True,77.38,1048576,1,
830,True,37.07,1048576,1,
831,True,37.26,1048576,1,
832,True,37.53,1048576,1,
826,True,74.25,1048576,1,
824,True,78.14,1048576,1,
825,True,78.59,1048576,1,
829,True,47.14,1048576,1,
833,True,89.35,1048576,1,
836,True,53.92,1048576,1,
838,True,52.96,1048576,1,
835,True,58.57,1048576,1,
840,True,54.11,1048576,1,
837,True,60.00,1048576,1,
834,True,101.51,1048576,1,
842,True,48.26,1048576,1,
846,True,42.35,1048576,1,
839,True,101.75,1048576,1,
843,True,51.42,1048576,1,
841,True,69.36,1048576,1,
847,True,95.52,1048576,1,
851,True,89.09,1048576,1,
849,True,94.31,1048576,1,
852,True,77.98,1048576,1,
844,True,144.57,1048576,1,
848,True,100.98,1048576,1,
850,True,99.46,1048576,1,
845,True,148.61,1048576,1,
856,True,89.64,1048576,1,
855,True,92.83,1048576,1,
853,True,98.38,1048576,1,
859,True,88.57,1048576,1,
858,True,91.95,1048576,1,
860,True,89.01,1048576,1,
854,True,101.92,1048576,1,
857,True,98.77,1048576,1,
861,True,99.55,1048576,1,
864,True,96.66,1048576,1,
865,True,96.54,1048576,1,
867,True,95.21,1048576,1,
863,True,101.99,1048576,1,
866,True,99.30,1048576,1,
862,True,106.49,1048576,1,
868,True,98.60,1048576,1,
873,True,79.90,1048576,1,
869,True,86.69,1048576,1,
871,True,85.05,1048576,1,
870,True,87.83,1048576,1,
874,True,83.88,1048576,1,
872,True,88.00,1048576,1,
